product_code,product_name_short,es_diferenciado,product_space_cluster_name,reflections_index_z,fitness_index_z,rank_reflections,rank_fitness
8609,Containers for multimodal transportation,Differentiated product,"Construction, Building, and Home Supplies",-0.932176771647208,-0.288570663774147,642,413
8701,Tractors,Differentiated product,Metalworking and Electrical Machinery and Parts,0.85121560788348,0.19116232553812457,189,228
8702,Buses,Differentiated product,"Construction, Building, and Home Supplies",-0.11557626316214256,-0.3496120696590448,448,445
8703,Cars,Differentiated product,Metalworking and Electrical Machinery and Parts,0.828070752735345,-0.06098488633597535,194,306
8704,Motor vehicles for transporting goods,Differentiated product,Metalworking and Electrical Machinery and Parts,0.2380703401557451,-0.2829782049607728,363,407
8705,Special purpose motor vehicles,Differentiated product,"Construction, Building, and Home Supplies",-0.06626837854517931,-0.46578151213112934,435,523
8708,Parts of motor vehicles,Differentiated product,Metalworking and Electrical Machinery and Parts,0.9334951684977876,0.03601776626224246,161,269
8709,Work trucks,Differentiated product,Metalworking and Electrical Machinery and Parts,0.868575156377962,0.07016760315528794,184,257
8710,Tanks and other armored fighting vehicles,Differentiated product,Industrial Chemicals and Metals,-0.22185359080167744,-0.610907595398921,473,698
8711,Motorcycles,Differentiated product,Metalworking and Electrical Machinery and Parts,0.30751109793231635,0.04602955638121038,344,265
8712,Bicycles,Differentiated product,Textile and Home Goods,0.10437521553772906,-0.04298116865075847,400,295
8713,Wheelchairs,Differentiated product,Metalworking and Electrical Machinery and Parts,0.550889905236335,0.8451003609973021,271,95
8714,Parts of motorcycles or wheelchairs,Differentiated product,Electronic and Electrical Goods,0.4279821283026254,0.3123801721445383,317,191
8715,Baby carriages,Differentiated product,Metalworking and Electrical Machinery and Parts,0.45336235914785705,0.24848837797865875,304,209
8716,Trailers and semi-trailers,Differentiated product,"Construction, Building, and Home Supplies",0.4889724121030205,-0.13566181128075022,291,349
8802,Other aircraft and spacecraft,Differentiated product,Industrial Chemicals and Metals,0.46786961990142234,-0.05748283771346272,299,303
8805,Aircraft launching gear,Differentiated product,Industrial Chemicals and Metals,0.6525519640666622,0.0917492691135843,242,249
8901,Cargo ships and similar vessels,Differentiated product,Metalworking and Electrical Machinery and Parts,-0.3264806352155043,-0.657355892847783,501,762
8902,Fishing vessels,Differentiated product,"Construction, Building, and Home Supplies",-1.1009173869024604,-0.6452482143040635,681,750
8903,Pleasure or sport boats,Differentiated product,"Construction, Building, and Home Supplies",0.4341669571578477,-0.14818996480498758,313,357
8904,Tugs and pusher craft,Differentiated product,Textile and Home Goods,-1.031136808272757,-0.6875529299162326,666,796
8905,"Special function vessels, n.e.c.",Differentiated product,Industrial Chemicals and Metals,-1.1638621553850268,-0.6904274580537695,698,798
8906,Other vessels,Differentiated product,Metalworking and Electrical Machinery and Parts,-0.2512647431965418,-0.6409494096819056,481,743
8907,Other floating structures,Differentiated product,Metalworking and Electrical Machinery and Parts,-0.16098599732427463,-0.5597307250286343,461,635
9001,Optical fibers,Differentiated product,Electronic and Electrical Goods,0.9319893709345908,-0.13101544311076457,162,345
9002,Lenses and other optical elements,Differentiated product,Electronic and Electrical Goods,1.3396312262196173,0.9814494745466172,74,75
9003,"Frames for spectacles, goggles",Differentiated product,Electronic and Electrical Goods,0.3723178511406646,0.33216329905016073,329,186
9004,Glasses,Differentiated product,Electronic and Electrical Goods,0.4868862828919074,0.8482257721170902,293,94
9005,Binoculars and telescopes,Differentiated product,Metalworking and Electrical Machinery and Parts,0.5702658591966093,-0.09674065359371252,265,322
9006,Photographic cameras,Differentiated product,Electronic and Electrical Goods,0.6778873347807326,0.2926327072682625,235,195
9010,"Apparatus and equipment for photographic laboratories, n.e.c.",Differentiated product,Industrial Chemicals and Metals,2.1182213604375626,2.8137892429812403,5,11
9011,Optical microscopes,Differentiated product,Electronic and Electrical Goods,1.3965857366014638,0.4167453859409797,63,165
9012,"Microscopes, other than optical",Differentiated product,Industrial Chemicals and Metals,2.183456089492552,4.556765008325152,3,5
9013,Liquid crystal devices,Differentiated product,Electronic and Electrical Goods,1.2974690439784693,0.3301852387510112,82,187
9014,Navigational instruments,Differentiated product,Electronic and Electrical Goods,0.952139061526803,-0.00655270812199508,150,280
9015,Surveying instruments,Differentiated product,Metalworking and Electrical Machinery and Parts,0.08703641876222122,-0.5718198406402257,403,641
9017,Drafting tables and machines,Differentiated product,Industrial Chemicals and Metals,1.5802046528163298,0.672259921957693,37,122
9018,Medical instruments,Differentiated product,Electronic and Electrical Goods,0.7844405539279367,0.13214307980360027,209,241
9019,Therapy applicances,Differentiated product,Electronic and Electrical Goods,0.8202610966039642,-0.04489937842129021,196,297
9020,Other breathing appliances and gas masks,Differentiated product,Metalworking and Electrical Machinery and Parts,0.6086524656900857,-0.3731050877764669,256,460
9021,Orthopedic appliances,Differentiated product,Electronic and Electrical Goods,1.3435046794369263,0.3571192088756195,73,179
9022,X-ray machines,Differentiated product,Electronic and Electrical Goods,1.7725417111566777,1.5344252914534584,13,30
9023,Instruments designed for demonstrational purposes,Differentiated product,Metalworking and Electrical Machinery and Parts,0.7935244123150668,-0.1344628125766197,206,348
9024,Machines for testing the mechanical properties of materials,Differentiated product,Metalworking and Electrical Machinery and Parts,1.5462004680307686,0.9771070028492344,44,77
9025,"Thermometers, hydrometers etc.",Differentiated product,Electronic and Electrical Goods,0.8162656091200627,-0.06033304462177882,199,305
9026,Instruments for measuring properties of liquids or gases,Differentiated product,Electronic and Electrical Goods,1.355081665385257,0.34597434890092416,70,182
9027,Instruments for physical or chemical analysis,Differentiated product,Electronic and Electrical Goods,1.971389037211384,0.7472811274804637,8,107
9028,"Gas, liquid or electricity meters",Differentiated product,"Construction, Building, and Home Supplies",0.4681164110497677,0.07381479181945749,298,256
9029,Meters,Differentiated product,Electronic and Electrical Goods,1.1758670755695584,0.5554267950943136,103,141
9030,Instruments for measuring electricity,Differentiated product,Electronic and Electrical Goods,1.6549065789434634,1.0026853228044823,25,73
9031,Measuring instruments,Differentiated product,Electronic and Electrical Goods,1.6565243772521925,0.6851845655243041,24,118
9033,Other parts for machines and appliances,Differentiated product,Electronic and Electrical Goods,0.9719707693740796,-0.05483491856098611,147,301
9101,Watches with precious metal,Differentiated product,Electronic and Electrical Goods,1.0007450094820631,0.3698831926660203,135,178
9102,Watches,Differentiated product,Electronic and Electrical Goods,0.9375043201423052,0.3189029045365206,157,189
9105,Other clocks,Differentiated product,Metalworking and Electrical Machinery and Parts,0.5505699613963103,-0.47241860083644305,272,529
9108,"Watch movements, complete",Differentiated product,Electronic and Electrical Goods,1.653269582628391,1.8855756304413571,26,20
9111,Watch cases and parts,Differentiated product,Electronic and Electrical Goods,0.6856036006436106,1.0295798179156708,232,70
9114,Other clock or watch parts,Differentiated product,Electronic and Electrical Goods,1.093787218113117,0.6948892732735669,112,115
9207,"Musical instruments, electric",Differentiated product,Electronic and Electrical Goods,0.8808995842133839,1.3985328594625237,179,39
9303,Other firearms,Differentiated product,Metalworking and Electrical Machinery and Parts,0.728479477368857,0.28007016239590815,224,198
9305,Parts of military weapons,Differentiated product,Metalworking and Electrical Machinery and Parts,0.617788272576748,-0.01574577046697673,252,286
9306,Munitions of war,Differentiated product,Metalworking and Electrical Machinery and Parts,0.1577593055802039,-0.4770727939688608,390,535
9401,Seats,Differentiated product,"Construction, Building, and Home Supplies",-0.01323925081787213,-0.2212928645803935,428,381
9402,"Medical, dental or veterinary furniture",Differentiated product,Metalworking and Electrical Machinery and Parts,0.7201701023375027,-0.08018597181764359,227,317
9403,Other furniture and parts,Differentiated product,"Construction, Building, and Home Supplies",0.08284829613050189,-0.25413729863891205,405,397
9404,Mattresses and bedding,Differentiated product,Textile Apparel and Accessories,-0.7836540527654244,-0.5330098617773514,612,590
9405,Lamps,Differentiated product,"Construction, Building, and Home Supplies",0.5504356565691947,1.7890257412847743,273,23
9406,Prefabricated buildings,Differentiated product,"Construction, Building, and Home Supplies",0.07758391564701814,-0.5493129147370123,407,614
9503,Toys,Differentiated product,Electronic and Electrical Goods,0.06282545781526085,0.936769552711656,408,80
9504,Games,Differentiated product,Electronic and Electrical Goods,0.9512425791669942,1.0751826439633356,151,63
9505,Christmas and other festivity articles,Differentiated product,Textile Apparel and Accessories,-1.142802853042867,1.0734926668556108,694,64
9506,Sports equipment,Differentiated product,Electronic and Electrical Goods,0.3335789351240748,0.27074645738058684,338,202
9507,Fishing and hunting equipment,Differentiated product,Agriculture,-0.45385451909177954,-0.43071331397272256,531,500
9603,Brooms and mops,Differentiated product,Textile and Home Goods,0.14311506933318535,-0.03973441621948249,395,293
9606,Buttons,Differentiated product,Textile and Home Goods,-0.20114311822146705,-0.17965055179311912,470,368
9607,Slide fasteners,Differentiated product,Textile and Home Goods,-0.15810856889080618,-0.2946234965569719,460,418
9608,Pens,Differentiated product,Textile and Home Goods,0.49135971235055576,0.3712980183847937,290,177
9609,"Pencils, crayons, pastels, etc.",Differentiated product,Textile and Home Goods,-0.1709437062044337,-0.09741517688842272,466,323
9612,Typewriter ribbons and ink pads,Differentiated product,Electronic and Electrical Goods,0.756176173810692,0.03899540566369828,216,267
9613,Cigarette lighters,Differentiated product,Electronic and Electrical Goods,0.16123863570953534,0.7498504819645644,389,106
9701,Paintings and drawings,Differentiated product,Industrial Chemicals and Metals,0.03756645505784097,-0.2936922079985814,416,416
9703,Sculptures,Differentiated product,Industrial Chemicals and Metals,-0.13108578277437666,-0.4642951761132354,451,520
9706,Antiques >100 years,Differentiated product,Textile and Home Goods,-0.33211606935124943,-0.4667556701516317,503,524
